vehicle_no,device_id,sim_number,depot
KA50F0166,150219919,9967504393,Depot-22
KA01FA1527,150219349,9987769692,Depot-13
KA50F0118,150219427,8828031074,Depot-12
KA01FA0542,150222969,9987792743,Depot-04
KA01F4926,150218350,9987894365,Depot-04
KA01FA2275,150221911,9987864571,Depot-03
KA01FA0534,150220414,9987812657,Depot-03
KA57F1177,150218616,9987864738,Depot-03
KA01F8732,150218228,9967503313,Depot-27
KA01F3740,150814359,9967456488,Depot-26
KA01F3773,150813617,9967541586,Depot-26
KA01F3228,150810852,9967548591,Depot-26
KA57F0948,150221603,8828028628,Depot-14
KA01F2946,150220390,9967504953,Depot-14
KA57F0628,150220760,9967508793,Depot-20
KA01F3459,150218090,9967516730,Depot-16
KA01F3628,150222581,9987785373,Depot-16
KA01FA2245,150814171,9987796524,Depot-16
KA01F9400,150811207,9967462916,Depot-21
KA01FA1573,150221150,9987862873,Depot-28
KA01F4924,150218101,9987899339,Depot-06
KA01F2863,150218790,9987889677,Depot-06
KA01F3712,150814770,9967551454,Depot-23
KA01F3753,150222146,9987781420,Whitefield TTMC
KA01F3852,150810875,9967515493,Depot-17
KA01FA1695,150218247,9967503732,Depot-17
KA01F4686,150811396,9967481561,Depot-17
KA01F3719,150810640,9967492811,Depot-17
KA57F0524,150814769,9967502792,Central Office
KA57F0378,150219793,9987877932,Depot-26
KA01F8803,150221130,9987839373,Depot-03
KA57F1350,150218040,9987864266,Depot-03
KA01F3263,150813503,9967494216,Depot-16
KA01F8965,150222186,9987792245,Depot-16
KA01F9457,150220792,9987782140,Depot-16
KA01FA1798,150219921,9987792470,Depot-16
KA50F0071,150218283,9987866250,Depot-16
KA57F1521,150220618,9987781337,Depot-16
KA57F1584,150219755,9987792781,Depot-16
KA01F3733,150221265,9987862405,Depot-08
KA01F4568,150219676,9987899744,Depot-08
KA01F4833,150221360,9987899787,Depot-08
KA01FA0270,150813202,9967492549,Depot-43
KA01FA1570,150220176,9987862768,Depot-28
KA01FA1749,150220506,9987863210,Depot-28
KA01FA1926,150220855,9987844228,Depot-28
KA01FA1951,150218407,9987889383,Depot-28
KA57F0846,150221706,8828031172,Depot-28
KA01FA1763,150222069,8828031307,Depot-13
KA01F3918,150810209,9987898101,Depot-07
KA01F4520,150812982,9987893498,Depot-07
KA01F8821,150810985,9987896386,Depot-07
KA01F9500,150811004,9987887851,Depot-07
KA01FA0306,150810464,9987897199,Depot-07
KA01FA0584,150813000,9987893850,Depot-07
KA01FA1369,150812784,9987893568,Depot-07
KA01FA1761,150813120,9987894730,Depot-07
KA01F9121,150810917,9987897342,Depot-07
KA01F9509,150222752,9987799620,Depot-21
KA01FA0488,150219839,9967517119,Depot-21
KA01FA0426,150218677,9987891669,Depot-21
KA01F2343,150813538,9967462857,Depot-09
KA50F191,150219029,9987785488,Depot-09
KA50F0191,150221274,9987807313,Depot-09
KA57F0662,150219751,9987875137,Depot-09
KA01F3280,150218018,9987874703,Depot-20
KA01FA0044,150222883,9987821860,Depot-20
KA01FA0396,150222985,9987821497,Depot-20
KA01FA0672,150220620,9987874701,Depot-20
KA57F1383,150220772,9987821556,Depot-20
KA57F0371,150220683,9967508556,Depot-20
KA01F2401,150814516,9987863719,Depot-04
KA01F2603,150814105,8828031226,Depot-04
KA01F3360,150811120,8828031041,Depot-04
KA01FA0509,150810106,9967562161,Depot-04
KA01FA1661,150220078,8828031146,Depot-04
KA01F2257,Scrap Vehicle,100,Depot-08
KA53F0259,150220033,9967505650,Depot-22
KA50F0088,Scrap Vehicle 3,103,Depot-22
KA01FA2071,150220409,9987820957,Depot-22
KA01F2882,Scrap Vehicle 4,104,Depot-26
KA01FA0319,150814066,9987863874,Depot-30
KA50F0016,Scrap vehicle 5,105,Depot-40
KA50F0094,Scrap Vehicle 6,106,Depot-43
KA01F3685,150219739,9987898976,Depot-17
KA01F3720,150221513,9987781216,Depot-17
KA01F3812,150812049,9967516782,Depot-17
KA01F3900,150220058,9987823420,Depot-17
KA01F3905,150218399,9987780854,Depot-17
KA01F8883,150813084,9967459213,Depot-17
KA01F9450,150221147,9987868839,Depot-17
KA01FA2215,150220231,9987787239,Depot-17
KA57F0252,150814715,9967482855,Depot-17
KA57F0631,150811705,9987829781,Depot-17
KA01F4332,150811925,58,Depot-15
KA01F4359,150811753,9987793537,Depot-15
KA01F4779,150810755,8828031121,Depot-15
KA01FA1218,150813006,8828031136,Depot-15
KA01FA2241,150218428,9987815324,Depot-15
KA42F1704,150814249,9987812103,Depot-15
KA50F0197,150218770,9987812332,Depot-15
KA57F1189,150219188,9987813064,Depot-15
KA01F8742,150221708,9987864031,Depot-03
KA01FA2068,150814338,9967552576,Depot-32
KA01FA1907,150221001,8828031130,Depot-12
KA01F8865,150221589,9987892361,Depot-07
KA01FA1934,150813114,9967464025,Depot-13
KA57F1045,150222073,9987875116,Depot-13
KA01F9518,150219610,9987862897,Depot-11
KA01FA1468,150811598,9987781307,Depot-30
KA01F3231,150222837,9987782094,Depot-16
KA01F3389,150219754,9987874232,Depot-16
KA01F3491,150814099,9967456924,Depot-16
KA01F3503,150222060,7022029538,Depot-16
KA01F3902,150221688,8828031297,Depot-16
KA01F4990,nrd device 73,8884513231,Depot-16
KA01F8558,150222098,9987792707,Depot-16
KA01FA0206,150222958,9987792412,Depot-16
KA01FA1914,150219766,9987780901,Depot-16
KA01FA2095,150220997,8828028665,Depot-03
KA57F0334,150219152,9987865351,Depot-03
KA01F3588,150811317,9967499338,Depot-03
KA01F9542,150813016,8828031340,Depot-02
KA01FA0476,150222336,9987899760,Depot-02
KA57F0152,150219684,9987899156,Depot-02
KA01F9508,150813795,9987869241,Depot-02
KA01FA1326,150812046,9967457858,Depot-02
KA01F9107,150221039,9987893490,Depot-25
KA01F4609,150221795,8828028693,Depot-25
KA01F4701,150218649,9987891229,Depot-02
KA57F0086,150813505,9967457185,Depot-17
KA01F3653,150810626,9967456687,Depot-21
KA57F0594,150810861,9987797873,Depot-15
KA01F4830,150810497,59,Depot-15
KA01F9589,150812980,8828028647,Depot-18
KA57F1199,150222676,9867358075,Depot-18
KA57F0201,150219923,9987867246,Depot-18
KA57F1009,150221176,8828028712,Depot-31
KA01F3676,150220597,9967504686,Depot-31
KA01F3781,150221298,9867464241,Depot-10
KA01F3807,150222994,9967507032,Depot-10
KA01F4840,150218100,9967515680,Depot-02
KA01F8985,150220808,9987873653,Depot-10
KA01FA0732,150222226,9987862350,Depot-46
KA01F3031,150813832,9967552037,Depot-23
KA01F3152,150220376,9967514865,Depot-23
KA01FA1890,150810264,8828031229,Depot-23
KA01F8885,150218208,9987781409,Depot-16
KA53F0035,150218191,9987793393,Depot-15
KA01F8802,150223078,9967513061,Depot-37
KA01F4443,150220774,9987863865,Depot-30
KA01F4466,150813808,9967469929,Depot-30
KA01FA0785,150812836,9987863579,Depot-30
KA01FA0925,150814719,8828031236,Depot-30
KA01FA2069,150811568,9967462708,Depot-30
KA01F4361,150814745,9967556127,Depot-30
KA50F0070,150220313,9967504377,Depot-14
KA01F3813,150219604,9987769642,Depot-14
KA01F9001,150811986,8828031261,Depot-25
KA53F0205,150221058,9967556175,Depot-40
KA01FA1455,150220212,9987899221,Depot-33
KA01F4825,150220718,9967457269,Depot-21
KA01F8572,150220332,9987863771,Depot-21
KA01FA1669,150221693,9987818525,Depot-21
KA01FA2115,150223081,9967515084,Depot-35
KA57F1490,150218684,9987789672,Depot-24
KA57F0193,150219816,8828031088,Depot-13
KA57F1196,150811793,9987873776,Depot-13
KA01F3338,150810525,9967475316,Depot-21
KA01F9024,150810705,9967544804,Depot-09
KA01FA2361,150812956,9967481632,Depot-40
KA57F1380,150218709,9987837892,Depot-03
KA01F4456,150812633,9987797681,Depot-35
KA50F0200,150810857,9987798347,Depot-35
KA50F0028,150220046,8828028650,Depot-12
KA57F0455,150219259,8828031069,Depot-12
KA57F0456,150218874,9987793406,Depot-12
KA01F4723,150220791,9987874019,Depot-02
KA01F9437,150813662,9967551380,Depot-02
KA01FA2284,150220809,9987884359,Depot-02
KA01FA1362,150813407,9987794028,Depot-09
KA01F3358,150218873,9987891591,Depot-04
KA01FA1988,150221111,8828031129,Depot-20
KA01F9363,150810336,9987895126,Depot-02
KA01F8991,150814899,9967550864,Depot-34
KA01FA0614,150810748,9967500661,Depot-34
KA01FA0355,150218260,9987802800,Depot-24
KA01F4413,150811674,9967475989,Depot-25
KA01F3557,150218815,9987825228,Depot-26
KA01F3727,150220692,9987892767,Depot-45
KA01F8618,150222160,9987782056,Depot-26
KA01F9558,150221204,9987892667,Depot-26
KA01FA1114,150222504,9987837818,Depot-26
KA01FA1157,150221083,9987847561,Depot-26
KA57F0418,150221208,9987780863,Depot-26
KA01F3092,150812580,9987848433,Depot-22
KA01FA1875,150221488,9967504355,Depot-22
KA01FA2304,150221501,9987820467,Depot-22
KA01F3957,150219689,9987895157,Depot-07
KA01FA1116,150220580,9987895056,Depot-07
KA01F4628,150814112,9967475649,Depot-34
KA01F4777,150221943,9987862981,Depot-34
KA01FA0437,150813877,9967467581,Depot-34
KA57F0723,150220493,8828031262,Depot-34
KA50F0152,150221445,8828031273,Depot-34
KA57F1496,150814697,9967548832,Depot-40
KA01FA1074,150814248,9967552780,Depot-24
KA01F3624,150218949,9967515854,Depot-22
KA01F8888,150222137,9987889241,Depot-26
KA50F0053,150813573,9987797170,Depot-33
KA50F0069,150220020,9987797679,Depot-33
KA50F0130,150813401,9987782519,Depot-33
KA50F0140,150814454,9987783352,Depot-33
KA50F0169,150813336,9987796260,MCTC Bus Station
KA50F0172,150813669,9987782583,Depot-33
KA50F0177,150813373,9987796420,Depot-33
KA50F0181,150813341,9987797518,Depot-33
KA50F0192,150813772,9987782991,Depot-33
KA01F8556,150814588,9987796813,Depot-34
KA01FA1688,150220483,8828031238,Depot-09
KA53F0095,150222846,8828031239,Depot-09
KA01FA1625,150222105,9591067665,Depot-16
KA01F3671,nrd device 62,6262,Depot-17
KA01FA2224,150813286,9967479989,Depot-21
KA01F3462,150222444,9867308074,Depot-06
KA01F2839,150811778,9867491046,Depot-32
KA01FA1382,150221142,9867662688,Depot-07
KA01F4533,150814912,9892258906,Depot-07
KA01F8823,150811724,9892388979,Depot-07
KA01FA1614,150811665,9987865920,Depot-13
KA01FA1846,150221109,9987874682,Depot-13
KA01FA1953,150812265,9987840891,Depot-13
KA01F4527,nrd device 63,6363,Depot-28
KA01F2713,150221661,9987848621,Depot-03
KA01F3403,150810171,9867930933,Depot-03
KA01FA0083,150811740,9987800975,Depot-03
KA57F1440,150220758,9987864619,Depot-44
KA01F9562,150812921,9967467435,Depot-06
KA01FA0082,150814556,9967459650,Depot-21
KA01FA0283,150814093,9967455392,Depot-21
KA57F0507,150813528,9967455126,Depot-21
KA01F8859,150218441,9967512823,Depot-32
KA57F1239,150220232,9987866965,Depot-32
KA57F1368,150814763,9967554291,Depot-32
KA53F0092,150220837,8828030987,Depot-38
KA01F3537,150219719,9987817063,Depot-26
KA50F0175,150222213,9967503247,Depot-26
KA01F4983,150222896,9987784137,Depot-20
KA01FA0541,150220651,9967505997,Depot-20
KA01FA0923,150221789,9987892482,Depot-20
KA50F0157,150222212,9967506011,Depot-20
KA01F3479,150220711,9987887097,Depot-16
KA01FA2233,150218633,9987898873,Depot-17
KA01F3780,150222317,9987792750,Depot-16
KA01F3833,150810569,9967476404,Depot-17
KA01F4598,150221175,8828031087,Depot-28
KA01FA2020,150812477,8828031174,Depot-28
KA57F0787,150811776,9987856924,Depot-28
KA01FA0292,150221202,9987867971,Depot-39
KA01FA2129,150219726,8828031231,Depot-39
KA01FA1949,150811087,9987809583,Depot-13
KA01F8650,1502905189,9967514529,Depot-37
KA57F1470,150221894,9987880727,Depot-24
KA01F3744,150813609,9987802564,Depot-31
KA01FA0469,150810598,9967489726,Depot-41
KA01F9091,150814266,9987869679,Depot-13
KA01FA1053,150811205,9967489502,Depot-41
KA01FA1608,150219021,9987787581,Depot-13
KA01FA1063,150810090,9987866205,Depot-41
KA01F9112,150220992,8828031132,Depot-13
KA01FA1598,nrd device 15,15,Depot-13
KA01FA1815,150221744,9987873572,Depot-13
KA01FA1101,150813201,9967472962,Depot-41
KA57F1397,150811414,9967471670,Depot-41
KA57F0249,150218176,9987893883,Depot-17
KA01F3582,150221057,9987794266,Depot-16
KA57F1511,150219713,9987782350,Depot-16
KA01F8867,150219833,9987863062,Depot-16
KA01F4318,150220309,9892695972,Depot-25
KA01F4378,150814505,9892746864,Depot-25
KA01F9118,150222197,8828031240,Depot-25
KA01F8996,150218079,9867557724,Depot-04
KA01FA1397,150220880,8828031052,Depot-25
KA57F0803,150220667,8828031099,Depot-17
KA01F3207,150218405,9987791749,Depot-26
KA57F1607,150220918,9987789857,Depot-26
KA01F9433,150221160,9987882658,Depot-08
KA57F0813,150221739,9987899345,Depot-02
KA01F8925,150220934,9987898187,Depot-08
KA01FA1982,150220829,8828031161,Depot-08
KA01FA2347,150219893,9987864528,Depot-34
KA01FA0440,150219784,9987784385,Depot-20
KA50F0062,150221203,9987784992,Depot-20
KA50F0188,150221426,9987784528,Depot-20
KA01F3646,150813892,9967485968,Depot-33
KA01FA0134,150813742,9987783148,Depot-33
KA01FA1186,150813523,9987796424,Depot-33
KA01FA2366,150219265,8828031238,Depot-25
KA01FA2128,150221652,8828031037,Depot-25
KA01FA2363,150221003,8828031302,Depot-25
KA01FA2296,150218131,8828031279,Depot-25
KA57F1338,150219934,9987866709,Depot-03
KA01FA1628,150221694,9987865240,Depot-03
KA01F8697,150218608,9987837607,Depot-03
KA01F3935,150221252,9987866088,Depot-03
KA01FA0865,150218366,9987866089,Depot-03
KA01F8790,150218783,9987834453,Depot-03
KA01F4431,150218484,9987835744,Depot-03
KA01F4713,150220871,9987866509,Depot-03
KA01F3978,150221819,9987838643,Depot-03
KA01FA2086,150218564,9987866578,Depot-03
KA01F4362,150221940,9987864579,Depot-03
KA01F8922,150221222,9987865602,Depot-03
KA01F4534,150219935,9987839243,Depot-03
KA01F4754,150218229,9987838765,Depot-03
KA01F2431,150813254,9967486028,Depot-11
KA01F2681,150222194,8828031159,Depot-21
KA01FA0238,150220213,8828031032,Depot-21
KA01FA0416,150813477,9967500828,Depot-21
KA01F3548,150218579,9987876421,Depot-26
KA01FA1338,150221595,9987896799,Depot-07
KA01FA1395,150220740,9987789794,Depot-07
KA01FA1750,150219605,9987894154,Depot-07
KA01F8794,150220183,8828031306,Depot-07
KA01FA1611,150812593,8828031150,Depot-28
KA01FA1684,150221080,9952984225,Depot-28
KA01FA1852,150813801,9967456683,Depot-28
KA01FA2126,150221553,9967148630,Depot-28
KA01FA2271,150814832,9967380871,Depot-28
KA01FA0281,NRD Device 5,5,Depot-15
KA57F1425,150812734,9967546853,Depot-24
KA01FA1526,150220735,9987894199,Depot-07
KA01FA0770,150220749,9987782270,Depot-29
KA01FA2240,150222061,9987781404,Depot-06
KA01F3615,150222364,9967500372,Depot-22
KA01FA0279,150220106,9967549613,Depot-40
KA01FA2326,150810483,9967502643,Depot-23
KA01F4503,150221924,9987896629,Depot-23
KA01F3626,150221029,9987846250,Depot-23
KA01FA2139,150222231,9967502620,Depot-23
KA01F8955,150218826,9987853582,Depot-16
KA01FA2325,150222166,9967382747,Depot-16
KA57F0796,150219179,9967457464,Depot-16
KA01FA0975,150220529,8828028622,Depot-12
KA50F0063,150220007,8828028565,Depot-12
KA01F4838,150222072,9892705821,Depot-37
KA01F4785,150813095,9967485255,Depot-03
KA42F1686,150221613,9987864934,Depot-03
KA01FA1702,150220053,9987862327,Depot-13
KA01F4516,150220816,9987808225,Depot-13
KA01F3457,150814153,9967502535,Depot-17
KA01F3617,150814427,9967558759,Depot-17
KA01F8795,150220377,8828031103,Depot-07
KA57F1471,150812433,9987783726,Depot-41
KA57F0511,150813328,9987783052,Depot-11
KA01F9516,150812958,9987808577,Depot-11
KA01FA0949,150812913,9967551712,Depot-30
KA01F2700,150218588,9987816147,Depot-15
KA01F4951,150810960,9987863102,Depot-15
KA01FA1386,150218922,9987810983,Depot-15
KA01F4564,150219995,9967504013,Depot-19
KA01FA1268,150221779,9967502921,Depot-19
KA01FA1627,150812228,9967553836,Depot-32
KA01F8796,150219939,8991921598,Depot-07
KA01FA2329,150222067,8828031057,Depot-25
KA57F0234,150221119,8828031079,Depot-25
KA01F2928,nrd device 18,18,Depot-31
KA01FA1263,150813726,9967548157,Depot-36
KA01FA1174,150218513,9987790702,Depot-24
KA01FA1788,150813924,8828028708,Depot-32
KA53F0237,150813377,9987796257,Depot-33
KA57F0139,150812830,9892557978,Depot-18
KA01F3037,150221722,9987782352,Depot-08
KA01F8944,150814900,9987865799,Depot-02
KA01FA1882,150810630,9967549067,Depot-43
KA50F0048,150811572,9967559616,Depot-43
KA01FA0388,150220096,8828031147,Depot-20
KA01FA0741,150220797,9967506758,Depot-20
KA01FA1847,150220701,9987865780,Depot-13
KA01F3754,150221956,9987769795,Depot-14
KA01FA2258,150221627,9967502448,Depot-10
KA57F0259,150220587,8828031240,Depot-10
KA01F3485,150221751,9987798826,Depot-23
KA01FA2308,150813235,9967560726,Depot-23
KA01FA2082,150219679,8828028503,Depot-06
KA57F0022,150220088,9987887027,Depot-06
KA01F3223,150218912,9987796601,Depot-27
KA01F4827,150220520,9967515718,Depot-27
KA01FA1318,150812581,9967544380,Depot-27
KA01F1318,nrd device 17,17,Depot-43
KA01F3710,150222809,9987843060,Depot-08
KA01F8908,150221946,9987882390,Depot-08
KA01FA2092,150813931,9987883463,Depot-08
KA01F4340,150813541,9967482313,Depot-23
KA01FA0230,150219321,9967504037,MCTC Bus Station
KA01F4381,150810462,8828031056,Depot-25
KA01FA0920,150813764,8828031191,Depot-41
KA01FA1090,150221024,9967549279,Depot-41
KA57F1472,150813034,9967470891,Depot-41
KA57F0132,150221628,9987868323,Depot-07
KA01F3161,150218882,9987791500,Depot-09
KA01FA0576,150218902,9987782284,Depot-29
KA57F1588,150223013,9967515434,Depot-37
KA57F0701,150813921,9967552180,Depot-23
KA57F0343,150814700,9967552149,Depot-28
KA01F4291,150218231,9967514520,Depot-37
KA01FA1674,150219931,9867504724,Depot-16
KA01F3543,150221792,9987898489,Depot-21
KA01F9065,150221598,9987862693,Depot-28
KA01FA1699,150812875,9987863675,Depot-28
KA01FA2110,150221428,9987862395,Depot-28
KA01FA2018,nrd device 66,6666,Depot-28
KA01F3689,150218089,9967547233,Depot-31
KA01FA1767,nrd device 16,16,Depot-28
KA01F3599,150221895,8828031158,Depot-31
KA57F0072,150814652,9967545679,Depot-31
KA01F4807,150811509,9967500635,Depot-34
KA01FA1479,150814574,9987797356,Depot-33
KA01FA1531,150811690,9867358089,Depot-13
KA01FA1540,150811437,9987872976,Depot-13
KA01FA2054,150221524,8828031320,Depot-13
KA57F0158,150218175,9987813304,Depot-13
KA01F9115,150814662,9867361188,Depot-25
KA57F0182,150221566,9987868919,Depot-13
KA57F0271,150810411,9987874639,Depot-13
KA01F8833,150221857,9867360313,Depot-07
KA01FA0587,150219393,9987893442,Depot-07
KA01FA1309,150222625,9987897752,Depot-07
KA01FA1636,150218169,9867362961,Depot-07
KA01FA1681,150223083,9987896647,Depot-07
KA57F0130,150219327,9987887994,Depot-07
KA01F3441,150814974,9967500530,Depot-36
KA01FA0626,150811172,9967545780,Depot-36
KA50F0005,NRD Device 25,25,Depot-36
KA01FA0976,150814761,9967547763,Depot-36
KA57F0128,150811454,8828031285,Depot-25
KA01FA2297,150810978,8828028636,Depot-25
KA01FA2278,150221891,9987898929,Depot-02
KA57F0352,150220947,9987841180,Depot-33
KA01F3958,150813268,9967483810,Depot-07
KA01FA2268,150813886,9867360875,Depot-07
KA01F3119,150814767,9967459385,Depot-04
KA01FA0493,150219434,9987810942,Depot-15
KA01FA1746,NRD Device 3,3,Depot-13
KA57F0042,150218005,8828031096,Depot-13
KA57F1276,150220404,9867360916,Depot-13
KA01FA2106,150218217,9867360542,Depot-13
KA01FA1248,150218021,9892160972,Depot-15
KA57F0493,150218977,9987814352,Depot-15
KA01F3371,150221645,9987787371,Depot-04
KA01FA1822,150220678,9967505694,Depot-04
KA01FA1697,150220234,9867359551,Depot-28
KA01FA1817,150218570,9867359784,Depot-28
KA01FA1923,150220434,9967509464,Depot-19
KA50F0146,150813464,9967488672,Depot-38
KA01FA2034,150221300,9987768038,Depot-38
KA01FA2170,150219078,9987789587,Depot-19
KA01F3256,150812924,9987856577,Depot-32
KA01FA0512,150219894,9987899451,Depot-02
KA01FA1920,150218868,9867360055,Depot-02
KA01FA2221,150812750,9867358044,Depot-02
KA01F4490,150219940,8828028649,Depot-12
KA01F8760,150218636,9987790715,Depot-12
KA01F8973,150219558,8828028640,Depot-12
KA01FA0001,150811289,9967500170,Depot-21
KA01FA1619,150814370,9967550881,Depot-21
KA01FA2195,150813717,9867560020,Depot-11
KA57F0370,150221499,8828031153,Depot-30
KA01F3296,150810547,9967491564,Depot-10
KA57F0314,150219359,8828031055,Depot-06
KA57F0393,150218120,8828028560,Depot-19
KA01F3089,150814394,9967552320,Depot-23
KA57F0087,150813640,9967481512,Depot-17
KA01F4663,NRD Device 29,29,Depot-17
KA01FA1740,150813819,9967475276,Depot-17
KA01F8681,150814331,9867918082,Depot-17
KA50F0141,150220094,9987890553,Depot-22
KA01F3778,150221822,9967503287,Depot-22
KA53F0139,150811489,9867357599,Depot-22
KA01F3380,150221806,9867358096,Depot-09
KA01F4843,150813296,9987782672,Depot-33
KA01F4621,150813982,9867358842,Depot-33
KA01F4821,150218355,9967505922,Depot-33
KA01F3514,150813035,9967553954,Depot-23
KA01FA1442,150814463,9987784854,Depot-33
KA57F1401,150222189,9987847311,Depot-08
KA01F3663,150219194,9987847607,Depot-08
KA57F0532,150221777,9967546785,Depot-39
KA01F2766,150222256,9987796109,Depot-39
KA01FA1391,150219124,9987786981,Depot-13
KA01FA0140,150810482,9967501124,Depot-34
