vehicle_no,schedule_no,sim_number,depot,last_inserted_tm
KA57F1235,KBS-3A/23,9967470798,Depot-32,2016-10-20 11:00:08
KA57F1226,KBS-3A/25,9987795927,Depot-19,2016-10-20 11:00:07
KA57F1239,KBS-3A/26,9987866965,Depot-32,2016-10-20 11:00:10
KA57F1217,KBS-3A/27,9967504160,Depot-19,2016-10-20 11:00:06
KA57F0839,KBS-3A/28,9987891093,Depot-02,2016-10-20 11:00:05
KA57F1167,KBS-3A/29,9987836502,Depot-03,2016-10-20 11:00:05
KA57F1228,KBS-3A/2,9967552950,Depot-32,2016-10-20 11:00:08
KA57F1189,KBS-3A/30,9987813064,Depot-15,2016-10-20 11:00:10
KA57F1219,KBS-3A/31,9967504162,Depot-19,2016-10-20 11:00:06
KA57F1220,KBS-3A/32,9967503724,Depot-19,2016-10-20 11:00:06
KA57F1172,KBS-3A/33,9987864916,Depot-03,2016-10-20 11:00:05
KA57F1230,KBS-3A/34,9967553015,Depot-32,2016-10-20 11:00:08
KA57F1221,KBS-3A/35,9967503392,Depot-19,2016-10-20 11:00:06
KA57F1234,KBS-3A/36,9967467654,Depot-32,2016-10-20 11:00:08
KA57F1203,KBS-3A/37,9987784553,Depot-20,2016-10-20 11:00:10
KA57F1246,KBS-3A/38,9967553543,Depot-38,2016-10-20 11:00:09
KA57F1244,KBS-3A/39,9967554051,Depot-38,2016-10-20 11:00:10
KA57F1245,KBS-3A/3,9967486701,Depot-38,2016-10-20 11:00:08
KA57F1237,KBS-3A/40,9967553537,Depot-32,2016-10-20 11:00:10
KA57F1204,KBS-3A/41,9987784532,Depot-20,2016-10-20 11:00:06
KA57F1166,KBS-3A/42,9987891569,Depot-02,2016-10-20 11:00:05
KA57F1202,KBS-3A/43,9987784364,Depot-20,2016-10-20 11:00:06
KA57F1190,KBS-3A/44,9987815305,Depot-15,2016-10-20 11:00:06
KA57F1048,KBS-3A/45,9987767594,Depot-19,2016-10-20 11:00:10
KA01F9431,KBS-3A/46,9987795691,Depot-19,2016-10-20 11:00:06
KA53F0086,KBS-3A/47,9987795421,Depot-19,2016-10-20 11:00:07
KA01F9414,KBS-3A/48,9967503813,Depot-19,2016-10-20 11:00:06
KA01F8935,KBS-3A/49,9967503260,Depot-19,2016-10-20 11:00:06
KA57F1177,KBS-3A/4,9987864738,Depot-03,2016-10-20 11:00:10
KA57F1163,KBS-3A/5,9967986918,Depot-02,2016-10-20 11:00:10
KA57F1191,KBS-3A/6,9987815712,Depot-15,2016-10-20 11:00:09
KA57F1168,KBS-3A/7,9987838626,Depot-03,2016-10-20 11:00:05
KA57F1233,KBS-3A/8,9967467725,Depot-32,2016-10-20 11:00:08
KA57F1231,KBS-3A/9,9967554213,Depot-32,2016-10-20 11:00:08
KA57F1249,KBS-3C/10,9967553319,Depot-32,2016-10-20 11:00:08
KA57F0949,KBS-3C/12,9967467950,Depot-32,2016-10-20 11:00:08
KA57F1227,KBS-3C/1,9967503908,Depot-19,2016-10-20 11:00:06
KA57F1229,KBS-3C/2,9967553160,Depot-32,2016-10-20 11:00:11
KA57F1160,KBS-3C/3,9892470539,Depot-02,2016-10-20 11:00:10
KA57F1171,KBS-3C/4,9987863927,Depot-03,2016-10-20 11:00:05
KA57F1232,KBS-3C/5,9967553014,Depot-32,2016-10-20 11:00:08
KA57F1218,KBS-3C/6,9987794425,Depot-19,2016-10-20 11:00:06
KA57F1139,KBS-3C/7,9987898967,Depot-02,2016-10-20 11:00:05
KA57F1176,KBS-3C/8,9987840316,Depot-03,2016-10-20 11:00:06
KA57F1248,KBS-3C/9,9967473226,Depot-32,2016-10-20 11:00:08
KA57F1236,KBS-3E/10,9967554152,Depot-32,2016-10-20 11:00:08
KA01F9451,KBS-3E/11,9987898322,Depot-02,2016-10-20 11:00:05
KA57F0519,KBS-3E/12,9987898934,Depot-02,2016-10-20 11:00:09
KA57F1212,KBS-3E/1,9967503971,Depot-19,2016-10-20 11:00:06
KA57F1162,KBS-3E/2,9987836915,Depot-02,2016-10-20 11:00:11
KA57F1213,KBS-3E/3,9967503826,Depot-19,2016-10-20 11:00:06
KA57F1164,KBS-3E/4,9987899891,Depot-02,2016-10-20 11:00:05
KA57F1214,KBS-3E/5,9987795908,Depot-19,2016-10-20 11:00:07
KA57F1165,KBS-3E/6,9987891003,Depot-02,2016-10-20 11:00:06
KA57F1215,KBS-3E/7,9967503911,Depot-19,2016-10-20 11:00:06
KA57F1355,KBS-3E/8,9987864320,Depot-03,2016-10-20 11:00:08
KA57F1170,KBS-3E/9,9987839190,Depot-03,2016-10-20 11:00:06
KA57F1375,KBS-5H/1,9987839620,Depot-03,2016-10-20 11:00:05
KA57F1350,KBS-5H/2,9987864266,Depot-03,2016-10-20 11:00:10
KA57F1337,KBS-5H/3,9987837051,Depot-03,2016-10-20 11:00:05
KA57F1352,KBS-5H/4,9987784153,Depot-20,2016-10-20 11:00:06
KA57F1383,KBS-5H/5,9987821556,Depot-20,2016-10-20 11:00:10
KA57F1345,KBS-5H/6,9987784605,Depot-20,2016-10-20 11:00:06
KA57F1353,KBS-5H/7,9987785275,Depot-20,2016-10-20 11:00:06
KA57F1340,KBS-5H/8,9967508414,Depot-20,2016-10-20 11:00:06
KA57F0281,KIAS-10/2,9987874665,Depot-13,2016-10-20 11:00:05
KA57F0188,KIAS-10/3,9987874452,Depot-13,2016-10-20 11:00:05
KA57F0185,KIAS-10/4,9867359303,Depot-13,2016-10-20 11:00:10
KA57F0278,KIAS-10/5,9987874765,Depot-13,2016-10-20 11:00:06
KA57F0318,KIAS-12/1,8828031281,Depot-25,2016-10-20 11:00:04
KA57F0235,KIAS-12/2,8828031080,Depot-25,2016-10-20 11:00:05
KA57F0155,KIAS-12/3,8828031058,Depot-25,2016-10-20 11:00:04
KA57F0234,KIAS-12/4,8828031079,Depot-25,2016-10-20 11:00:10
KA57F0154,KIAS-12/5,8828031282,Depot-25,2016-10-20 11:00:04
KA57F0153,KIAS-12/6,8828028711,Depot-25,2016-10-20 11:00:04
KA57F0323,KIAS-4/1,9987868241,Depot-18,2016-10-20 11:00:05
KA57F0201,KIAS-4/2,9987867246,Depot-18,2016-10-20 11:00:10
KA57F0202,KIAS-4/3,9987867636,Depot-18,2016-10-20 11:00:06
KA57F0331,KIAS-4/4,9987867268,Depot-18,2016-10-20 11:00:06
KA57F0333,KIAS-4/5,9987867128,Depot-18,2016-10-20 11:00:06
KA57F0329,KIAS-4/6,9987867456,Depot-18,2016-10-20 11:00:05
KA57F0330,KIAS-4/7,9987867144,Depot-18,2016-10-20 11:00:05
KA57F0995,KIAS-5/1,8828031341,Depot-13,2016-10-20 11:00:05
KA57F0322,KIAS-5/2,8828031176,Depot-13,2016-10-20 11:00:05
KA57F0279,KIAS-5/3,9987846405,Depot-13,2016-10-20 11:00:05
KA57F0187,KIAS-5/4,9987869296,Depot-13,2016-10-20 11:00:04
KA57F0299,KIAS-5/5,9987869938,Depot-13,2016-10-20 11:00:05
KA57F0271,KIAS-5/6,9987874639,Depot-13,2016-10-20 11:00:10
KA57F0320,KIAS-5/7,9987869248,Depot-13,2016-10-20 11:00:10
KA57F0189,KIAS-5/8,9987873841,Depot-13,2016-10-20 11:00:05
KA57F0319,KIAS-5/9,9987874148,Depot-13,2016-10-20 11:00:11
KA57F0137,KIAS-6/1,9987867618,Depot-18,2016-10-20 11:00:10
KA57F0138,KIAS-6/2,9987867726,Depot-18,2016-10-20 11:00:05
KA57F0139,KIAS-6/3,9892557978,Depot-18,2016-10-20 11:00:10
KA57F0136,KIAS-6/4,9987867547,Depot-18,2016-10-20 11:00:05
KA57F0280,KIAS-6/5,9987868041,Depot-18,2016-10-20 11:00:05
KA57F0131,KIAS-7/2,8828031244,Depot-25,2016-10-20 11:00:05
KA57F0227,KIAS-7/3,8828031268,Depot-25,2016-10-20 11:00:04
KA57F0223,KIAS-7/4,8828031039,Depot-25,2016-10-20 11:00:04
KA57F0237,KIAS-7A/1,8828031301,Depot-25,2016-10-20 11:00:04
KA57F0128,KIAS-7A/2,8828031285,Depot-25,2016-10-20 11:00:10
KA57F0316,KIAS-7A/3,8828031248,Depot-25,2016-10-20 11:00:04
KA57F0133,KIAS-7A/4,8828031245,Depot-25,2016-10-20 11:00:04
KA57F0317,KIAS-8/10,8828031259,Depot-25,2016-10-20 11:00:04
KA57F0134,KIAS-8/11,8828028669,Depot-25,2016-10-20 11:00:06
KA01F9093,KIAS-8/12,8828031228,Depot-25,2016-10-20 11:00:10
KA57F0324,KIAS-8/13,8828031318,Depot-28,2016-10-20 11:00:10
KA57F1181,KIAS-8/14,8828031343,Depot-28,2016-10-20 11:00:04
KA57F1047,KIAS-8/1,9987862769,Depot-28,2016-10-20 11:00:05
KA57F1073,KIAS-8/2,8828031326,Depot-28,2016-10-20 11:00:04
KA57F1074,KIAS-8/3,8828031335,Depot-28,2016-10-20 11:00:05
KA57F1075,KIAS-8/4,8828031120,Depot-28,2016-10-20 11:00:11
KA57F0163,KIAS-8/5,9987862595,Depot-28,2016-10-20 11:00:10
KA57F0341,KIAS-8/6,9987863470,Depot-28,2016-10-20 11:00:10
KA57F0342,KIAS-8/7,9987863710,Depot-28,2016-10-20 11:00:10
KA57F0343,KIAS-8/8,9967552149,Depot-28,2016-10-20 11:00:10
KA57F0224,KIAS-8/9,8828028710,Depot-25,2016-10-20 11:00:04
KA57F0200,KIAS-8C/1,9987887849,Depot-07,2016-10-20 11:00:04
KA57F1349,KIAS-8C/2,9987892584,Depot-07,2016-10-20 11:00:11
KA57F1348,KIAS-8C/3,9987895021,Depot-07,2016-10-20 11:00:04
KA57F0325,KIAS-8C/4,9987898021,Depot-07,2016-10-20 11:00:10
KA57F1347,KIAS-9/10,9987894328,Depot-07,2016-10-20 11:00:10
KA57F0203,KIAS-9/11,9987887746,Depot-07,2016-10-20 11:00:04
KA01FA0307,KIAS-9/12,9987895243,Depot-07,2016-10-20 11:00:11
KA01F9498,KIAS-9/1,9987887914,Depot-07,2016-10-20 11:00:10
KA01F9499,KIAS-9/2,9987889024,Depot-07,2016-10-20 11:00:04
KA57F0129,KIAS-9/3,9987887930,Depot-07,2016-10-20 11:00:08
KA57F0132,KIAS-9/4,9987868323,Depot-07,2016-10-20 11:00:10
KA01F9529,KIAS-9/5,9987898122,Depot-07,2016-10-20 11:00:10
KA01F9501,KIAS-9/6,9987887706,Depot-07,2016-10-20 11:00:04
KA57F0332,KIAS-9/7,9987887756,Depot-07,2016-10-20 11:00:04
KA01F9502,KIAS-9/8,9987887960,Depot-07,2016-10-20 11:00:04
KA57F0321,KIAS-9/9,9987889047,Depot-07,2016-10-20 11:00:04
KA57F767,MBS-1/1,9987787196,Depot-04,2016-10-20 11:00:07
KA01FA0515,MBS-12/1,9987819821,Depot-22,2016-10-20 11:00:06
KA57F1077,MBS-15/2,9967470012,Depot-41,2016-10-20 11:00:10
KA01F4475,MBS-17/1,9987786065,Depot-09,2016-10-20 11:00:11
KA01F4833,MBS-17/2,9987899787,Depot-08,2016-10-20 11:00:10
KA01F8700,MBS-17/3,9987866138,Depot-03,2016-10-20 11:00:05
KA01F4335,MBS-17/4,9987881359,Depot-08,2016-10-20 11:00:06
KA01F9515,MBS-2/1,9987887364,Depot-06,2016-10-20 11:00:05
KA57F0284,MBS-2/2,9987885229,Depot-06,2016-10-20 11:00:05
KA57F0665,MBS-2/3,9987885642,Depot-06,2016-10-20 11:00:05
KA57F0667,MBS-2/4,8828028466,Depot-06,2016-10-20 11:00:05
KA01F4786,MBS-24/1,9967492474,Depot-21,2016-10-20 11:00:08
KA57F0413,MBS-24/3,9967492939,Depot-21,2016-10-20 11:00:08
KA01F4718,MBS-6/1,9987809850,Depot-11,2016-10-20 11:00:09
KA57F0150,MBS-6/2,9987833641,Depot-11,2016-10-20 11:00:09
KA01FA1735,MBS-6/6,8828028517,Depot-06,2016-10-20 11:00:06
KA01FA2258,MBS8/1,9967502448,Depot-10,2016-10-20 11:00:10
KA01F8768,MBS8/2,9967516292,Depot-10,2016-10-20 11:00:07
KA01F3629,MBS-8/3,9987799835,Depot-04,2016-10-20 11:00:05
KA01F3043,MBS-8/4,9967551694,Depot-23,2016-10-20 11:00:10
KA01F9404,MBS-8/5,9967516872,Depot-10,2016-10-20 11:00:07
KA01F3826,MBS8/6,9967485001,Depot-23,2016-10-20 11:00:08
KA01F3673,MBS-8/7,9967484501,Depot-23,2016-10-20 11:00:08
KA01F9518,MBS9/4,9987862897,Depot-11,2016-10-20 11:00:10
KA01F8686,MBS-9/7,9967458831,Depot-21,2016-10-20 11:00:08
KA01FA2035,MF-1/2,9987889258,Depot-02,2016-10-20 11:00:05
KA01FA1509,MF-1/4,9987852658,Depot-26,2016-10-20 11:00:07
KA01F8648,MF-10/1,9987782405,Depot-16,2016-10-20 11:00:09
KA01F4986,MF-10/2,9987783087,Depot-16,2016-10-20 11:00:06
KA01F4664,MF-10/3,9987792374,Depot-16,2016-10-20 11:00:07
KA01FA1320,MF-5/1,8828028527,Depot-06,2016-10-20 11:00:05
KA01FA1939,MF-5/3,9987886057,Depot-06,2016-10-20 11:00:05
KA01FA0473,MF-6/4,9987768753,Depot-29,2016-10-20 11:00:08
KA01FA1704,MF-7/1,8828031194,Depot-06,2016-10-20 11:00:05
KA01FA0848,MF-7/2,8828028502,Depot-06,2016-10-20 11:00:05
KA01FA1432,MF-7/3,8828031197,Depot-06,2016-10-20 11:00:06
KA01FA0849,MF-7/4,8828028518,Depot-06,2016-10-20 11:00:05
KA57F1381,MKT-12HK/10,9967547192,Depot-39,2016-10-20 11:00:07
KA57F1493,MKT-12HK/13,9987805977,Depot-39,2016-10-20 11:00:07
KA57F1494,MKT-12HK/14,9987806543,Depot-39,2016-10-20 11:00:07
KA01FA0755,MKT-12HK/15,9987767255,Depot-29,2016-10-20 11:00:05
KA57F1433,MKT-12HK/4,9984804132,Depot-39,2016-10-20 11:00:07
KA57F1435,MKT-12HK/6,9987804366,Depot-39,2016-10-20 11:00:07
KA57F1351,MKT-12HK/7,9987804708,Depot-39,2016-10-20 11:00:07
KA57F1434,MKT-12HK/9,9987794884,Depot-39,2016-10-20 11:00:07
KA57F1343,MKT-5H/10,9987784515,Depot-20,2016-10-20 11:00:06
KA57F1373,MKT-5H/11,9987822113,Depot-20,2016-10-20 11:00:06
KA57F1374,MKT-5H/12,9987795724,Depot-20,2016-10-20 11:00:07
KA57F1382,MKT-5H/13,9987819807,Depot-20,2016-10-20 11:00:08
KA57F1370,MKT-5H/1,9987836893,Depot-03,2016-10-20 11:00:05
KA57F1169,MKT-5H/2,9987840267,Depot-03,2016-10-20 11:00:05
KA57F1380,MKT-5H/3,9987837892,Depot-03,2016-10-20 11:00:10
KA57F1338,MKT-5H/4,9987866709,Depot-03,2016-10-20 11:00:10
KA57F1339,MKT-5H/5,9987835857,Depot-03,2016-10-20 11:00:05
KA57F1371,MKT-5H/7,9987863996,Depot-03,2016-10-20 11:00:05
KA57F1341,MKT-5H/8,9987783874,Depot-20,2016-10-20 11:00:06
KA57F1342,MKT-5H/9,9987784493,Depot-20,2016-10-20 11:00:06
KA01F8965,NDH:MF-1/1,9987792245,Depot-16,2016-10-20 11:00:10
KA01F8628,NDH:MF-2/2,9967457165,Depot-17,2016-10-20 11:00:09
KA01F4681,NDH:MF-2/3,9967459572,Depot-17,2016-10-20 11:00:10
KA01F8681,NDH:MF-2/4,9867918082,Depot-17,2016-10-20 11:00:10
KA01FA1211,NLM-F2/2,9967505130,Depot-22,2016-10-20 11:00:07
KA01FA0408,PHS-20,9987793367,Depot-15,2016-10-20 11:00:09
KA01FA2067,PHS-23/1,9987802704,Depot-04,2016-10-20 11:00:07
KA42F1690,PHS-27,9987899794,Depot-02,2016-10-20 11:00:06
KA01FA2248,PHS-29,9987884364,Depot-08,2016-10-20 11:00:06
KA01FA1193,PHS-3/1,9987826268,Depot-04,2016-10-20 11:00:06
KA57F0024,PHS-34/1,9987845896,Depot-08,2016-10-20 11:00:05
KA57F1500,PHS-35,9987864283,Depot-03,2016-10-20 11:00:09
KA01FA0944,PHS-36/1,9987788390,Depot-04,2016-10-20 11:00:08
KA01FA1291,PHS-37/1,9987845344,Depot-08,2016-10-20 11:00:06
KA01FA1917,PHS-41/1,9987823084,Depot-04,2016-10-20 11:00:06
KA01FA1914,PHS-47/1,9987780901,Depot-16,2016-10-20 11:00:10
KA01F9508,PHS-4,9987869241,Depot-02,2016-10-20 11:00:10
KA53F0185,PHS-61/1,9987856107,Depot-26,2016-10-20 11:00:07
KA57F0782,PK-1/4,9987790343,Depot-26,2016-10-20 11:00:05
KA01FA1276,PK-100E/1,9987850425,Depot-26,2016-10-20 11:00:07
KA01F9537,PK-11/3,9987822338,Depot-20,2016-10-20 11:00:06
KA01FA1737,PK-139/4,9967504916,Depot-14,2016-10-20 11:00:06
KA01FA0751,PK-13E/2,9987891608,Depot-02,2016-10-20 11:00:05
KA57F0363,PK-141/4,9987899669,Depot-02,2016-10-20 11:00:09
KA57F0314,PK-150/1,8828031055,Depot-06,2016-10-20 11:00:10
KA53F0049,PK201/28,9987889722,Depot-02,2016-10-20 11:00:06
KA01FA1117,PK-210A/7,9987889534,Depot-02,2016-10-20 11:00:06
KA01F9438,PK-235N/1,9987822591,Depot-04,2016-10-20 11:00:05
KA53F0012,PK-25/2,9987846914,Depot-08,2016-10-20 11:00:06
KA01FA0175,PK-30/3,9987899352,Depot-02,2016-10-20 11:00:10
KA53F0010,PK-333/3,9987887493,Depot-06,2016-10-20 11:00:05
KA01FA1548,PK-333L/4,8828031218,Depot-06,2016-10-20 11:00:05
KA53F0015,PK-37/5,9987895627,Depot-02,2016-10-20 11:00:05
KA57F1420,PK-410/2,9987853386,Depot-26,2016-10-20 11:00:09
KA57F0362,PK-43E/1,9987821748,Depot-20,2016-10-20 11:00:06
KA57F0486,PK-500C/1,9987887238,Depot-06,2016-10-20 11:00:05
KA42F1710,PK-500K/1,9967489944,Depot-41,2016-10-20 11:00:08
KA01F9483,PK-504/1,9987884994,Depot-06,2016-10-20 11:00:05
KA57F1415,PK-77/2,9987851439,Depot-26,2016-10-20 11:00:07
KA01F8995,PK-95/7,9987856821,Depot-08,2016-10-20 11:00:06
KA57F1179,PK-96G/15,9967506311,Depot-20,2016-10-20 11:00:07
KA01FA0398,SBS-13K/1,9967471387,Depot-41,2016-10-20 11:00:11
KA01FA0383,SBS-13K/2,9967466384,Depot-41,2016-10-20 11:00:08
KA01FA1104,SBS-13K/3,9967553379,Depot-41,2016-10-20 11:00:08
KA01F9574,SBS-13K/4,8828028470,Depot-06,2016-10-20 11:00:05
KA01F4924,SBS-13K/7,9987899339,Depot-06,2016-10-20 11:00:10
KA01F2767,SBS-13K/8,9967546158,Depot-39,2016-10-20 11:00:07
KA01FA2082,SBS-1K/10,8828028503,Depot-06,2016-10-20 11:00:10
KA01FA2084,SBS-1K/11,9987885013,Depot-06,2016-10-20 11:00:05
KA01FA2169,SBS-1K/12,9987887661,Depot-06,2016-10-20 11:00:06
KA01FA2161,SBS-1K/13,8828031208,Depot-06,2016-10-20 11:00:05
KA01FA2281,SBS-1K/14,8828028520,Depot-06,2016-10-20 11:00:05
KA01FA2237,SBS-1K/15,9987884495,Depot-06,2016-10-20 11:00:05
KA01FA2104,SBS-1K/1,9967469119,Depot-41,2016-10-20 11:00:08
KA01FA1018,SBS-1K/2,9967465836,Depot-41,2016-10-20 11:00:09
KA01FA2166,SBS-1K/3,9967456904,Depot-41,2016-10-20 11:00:08
KA01FA1012,SBS-1K/4,9967497687,Depot-41,2016-10-20 11:00:10
KA01FA2172,SBS-1K/5,8828031198,Depot-06,2016-10-20 11:00:10
KA01FA2130,SBS-1K/6,8828031184,Depot-06,2016-10-20 11:00:05
KA01FA2285,SBS-1K/7,8828028530,Depot-06,2016-10-20 11:00:05
KA01FA2286,SBS-1K/8,8828028533,Depot-06,2016-10-20 11:00:05
KA01FA2148,SBS-1K/9,9987886054,Depot-06,2016-10-20 11:00:06
KA57F0651,SJP-FDR-1/2,9987864921,Depot-03,2016-10-20 11:00:10
KA01F3889,TR-10/1,9987848573,Depot-08,2016-10-20 11:00:05
KA01F9440,TR-12/10,9987792388,Depot-16,2016-10-20 11:00:07
KA01F4662,TR-12/11,9987782310,Depot-16,2016-10-20 11:00:10
KA57F1006,TR12/12,9967592636,Depot-02,2016-10-20 11:00:10
KA01F3757,TR-12/14,9987879202,Depot-26,2016-10-20 11:00:06
KA01FA2117,TR-12/15,9987790317,Depot-26,2016-10-20 11:00:10
KA01F9558,TR-12/4,9987892667,Depot-26,2016-10-20 11:00:10
KA01F8749,TR-12/5,9987845875,Depot-08,2016-10-20 11:00:05
KA57F1598,TR12/7,9987865940,Depot-08,2016-10-20 11:00:11
KA01F8629,TR-12/8,9987792813,Depot-16,2016-10-20 11:00:09
KA01FA0044,TR-12/9,9987821860,Depot-20,2016-10-20 11:00:10
KA01FA0068,TR-12A/1,9987784408,Depot-20,2016-10-20 11:00:06
KA01F3359,TR12A/2,9967506118,Depot-20,2016-10-20 11:00:06
KA01FA0373,TR-2/2,9987812235,Depot-15,2016-10-20 11:00:07
KA01F4840,TR-2/3,9967515680,Depot-02,2016-10-20 11:00:10
KA01F9380,TR-2/5,9987883707,Depot-08,2016-10-20 11:00:06
KA01FA2093,TR-3/2,9967505771,Depot-14,2016-10-20 11:00:07
KA01FA1973,TR-3/3,9967504880,Depot-14,2016-10-20 11:00:10
KA01FA1003,TR-3/5,9987812338,Depot-15,2016-10-20 11:00:06
KA01FA1239,TR-3/6,9987793071,Depot-15,2016-10-20 11:00:06
KA01F9456,TR-3/7,9987891303,Depot-02,2016-10-20 11:00:06
KA01F3448,TR-4/10,9987781422,Depot-16,2016-10-20 11:00:09
KA01F3389,TR-4/11,9987874232,Depot-16,2016-10-20 11:00:10
KA01F3874,TR-4/12,9987786591,Depot-16,2016-10-20 11:00:07
KA01F4729,TR4/1,9967516975,Depot-10,2016-10-20 11:00:07
KA01F3818,TR-4/2,9987782083,Depot-16,2016-10-20 11:00:06
KA01F3478,TR4/3,9967551149,Depot-23,2016-10-20 11:00:08
KA50F0102,TR4/4,9967516967,Depot-10,2016-10-20 11:00:08
KA50F0145,TR4/5,9967516733,Depot-10,2016-10-20 11:00:08
KA01FA1886,TR-4/6,9987791871,Depot-16,2016-10-20 11:00:07
KA01FA1887,TR-4/7,9987792788,Depot-16,2016-10-20 11:00:07
KA01F3824,TR-4/8,9987781329,Depot-16,2016-10-20 11:00:10
KA01F3226,TR-4/9,9987798465,Depot-16,2016-10-20 11:00:10
KA57F0743,TR4A/1,9987805415,Depot-10,2016-10-20 11:00:07
KA01F3764,TR-4A/3,9967481394,Depot-17,2016-10-20 11:00:10
KA01F4482,TR6/1,9987783864,Depot-20,2016-10-20 11:00:06
KA57F0724,TR6/3,9987784789,Depot-20,2016-10-20 11:00:06
KA01F3046,TR6/6,9987842252,Depot-08,2016-10-20 11:00:06
KA01FA1643,TR-7/4,8828031185,Depot-06,2016-10-20 11:00:06
KA01FA1719,TR-8/4,9987840522,Depot-08,2016-10-20 11:00:08
KA53F0147,Trumpet-1/2,9967557670,Depot-30,2016-10-20 11:00:09
KA01FA0345,V-195/1,9987895026,Depot-07,2016-10-20 11:00:10
KA01FA1615,V-195/2,9987893285,Depot-07,2016-10-20 11:00:10
KA01F3926,V-195/3,9987892394,Depot-07,2016-10-20 11:00:04
KA01F3918,V-195/5,9987898101,Depot-07,2016-10-20 11:00:10
KA01FA2295,V-201R/11,8828031047,Depot-25,2016-10-20 11:00:04
KA01FA2292,V-201R/12,8828031059,Depot-25,2016-10-20 11:00:11
KA01F9071,V-201R/13,8828028671,Depot-25,2016-10-20 11:00:10
KA57F0122,V-201R/14,8828031091,Depot-13,2016-10-20 11:00:04
KA01F9113,V-201R/15,8828031329,Depot-13,2016-10-20 11:00:05
KA01FA1406,V-201R/16,9987863196,Depot-13,2016-10-20 11:00:11
KA01FA1617,V-201R/17,9987874272,Depot-13,2016-10-20 11:00:05
KA01FA1404,V-201R/19,9987863725,Depot-13,2016-10-20 11:00:10
KA01F4595,V-201R/1,9987868774,Depot-13,2016-10-20 11:00:05
KA57F0912,V-201R/22,8828031292,Depot-25,2016-10-20 11:00:04
KA01FA1846,V-201R/2,9987874682,Depot-13,2016-10-20 11:00:10
KA01F8958,V-201R/3,9987863750,Depot-13,2016-10-20 11:00:05
KA01FA1606,V-201R/5,9987875097,Depot-13,2016-10-20 11:00:10
KA01F4404,V-201R/6,9987863018,Depot-13,2016-10-20 11:00:10
KA01FA2264,V-201R/7,8828031309,Depot-13,2016-10-20 11:00:05
KA01F9091,V-201R/8,9987869679,Depot-13,2016-10-20 11:00:10
KA01F9010,V-201R/9,9987869736,Depot-13,2016-10-20 11:00:05
KA01F3957,V-215H/1,9987895157,Depot-07,2016-10-20 11:00:10
KA01F8799,V-226WF/1,9987868014,Depot-18,2016-10-20 11:00:05
KA57F0903,V-250ZA/1,9987863395,Depot-28,2016-10-20 11:00:04
KA57F1200,V-250ZA/2,8828031044,Depot-28,2016-10-20 11:00:05
KA01F9068,V-250ZA/3,9967457201,Depot-28,2016-10-20 11:00:11
KA01FA1573,V-250ZA/4,9987862873,Depot-28,2016-10-20 11:00:10
KA01FA1550,V-276/1,9987862758,Depot-28,2016-10-20 11:00:04
KA57F0126,V-276/3,9987863610,Depot-28,2016-10-20 11:00:10
KA01FA2126,V-276/4,9967148630,Depot-28,2016-10-20 11:00:10
KA57F0957,V-285M/1,8828031298,Depot-28,2016-10-20 11:00:11
KA57F0968,V-285M/2,9987862407,Depot-28,2016-10-20 11:00:05
KA57F0973,V-285M/3,8828031170,Depot-28,2016-10-20 11:00:05
KA57F1197,V-317A/1,8828031178,Depot-28,2016-10-20 11:00:10
KA01F9497,V-319CT/1,9987894051,Depot-07,2016-10-20 11:00:10
KA01F9530,V-319CT/3,9987816383,Depot-07,2016-10-20 11:00:10
KA01F9500,V-319CT/5,9987887851,Depot-07,2016-10-20 11:00:10
KA57F1263,V-319CT/6,9987894126,Depot-07,2016-10-20 11:00:04
KA57F0001,V-331A/1,8828031169,Depot-28,2016-10-20 11:00:10
KA57F0906,V-331A/2,8828031330,Depot-28,2016-10-20 11:00:05
KA57F0997,V-331A/3,8828031331,Depot-28,2016-10-20 11:00:10
KA01FA2017,V-331A/5,8828031322,Depot-28,2016-10-20 11:00:05
KA01FA1677,V-331A/6,8828031107,Depot-28,2016-10-20 11:00:10
KA01FA1687,V-331A/8,8828031106,Depot-28,2016-10-20 11:00:05
KA01FA1930,V-333P/4,8828031092,Depot-28,2016-10-20 11:00:04
KA01F3920,V-333T/1,9987897288,Depot-07,2016-10-20 11:00:10
KA01FA1281,V-333T/2,9987896754,Depot-07,2016-10-20 11:00:10
KA01F8823,V-333T/3,9892388979,Depot-07,2016-10-20 11:00:10
KA01F8821,V-333T/4,9987896386,Depot-07,2016-10-20 11:00:10
KA01FA1382,V-333W/1,9867662688,Depot-07,2016-10-20 11:00:10
KA01FA1529,V-333W/2,9987892671,Depot-07,2016-10-20 11:00:10
KA01F3958,V-333W/3,9967483810,Depot-07,2016-10-20 11:00:10
KA01F3958,V-333W/4,9967483810,Depot-07,2016-10-20 11:00:10
KA01F9121,V-333W/5,9987897342,Depot-07,2016-10-20 11:00:10
KA01FA1699,V-333Z/2,9987863675,Depot-28,2016-10-20 11:00:10
KA01FA1850,V-333Z/3,9987863284,Depot-28,2016-10-20 11:00:05
KA57F0186,V-333Z/5,9987788498,Depot-13,2016-10-20 11:00:10
KA57F0909,V-333Z/6,9987869604,Depot-13,2016-10-20 11:00:10
KA57F1175,V-335E/10,9987897819,Depot-07,2016-10-20 11:00:04
KA01FA1116,V-335E/11,9987895056,Depot-07,2016-10-20 11:00:10
